MatchID,Map,AverageRank,EconRating,FirstBloods,SpikePlants,Kills,Deaths,KD_Ratio,TeamWin
VAL-05085,Pearl,Platinum,34,20,10,57,43,1.33,1
VAL-05086,Haven,Gold,36,12,3,68,64,1.06,0
VAL-05087,Sunset,Silver,65,13,13,58,50,1.16,1
VAL-05088,Breeze,Platinum,31,7,1,54,70,0.77,1
VAL-05089,Haven,Platinum,67,19,8,67,63,1.06,1
VAL-05090,Sunset,Ascendant,65,9,4,65,51,1.27,1
VAL-05091,Ascent,Gold,45,10,8,47,56,0.84,1
VAL-05092,Haven,Platinum,57,15,5,57,60,0.95,0
VAL-05093,Ascent,Platinum,62,13,11,48,46,1.04,1
VAL-05094,Bind,Silver,56,14,7,43,70,0.61,0
VAL-05095,Lotus,Platinum,70,15,6,58,50,1.16,1
VAL-05096,Pearl,Gold,38,12,4,63,60,1.05,0
VAL-05097,Bind,Gold,61,16,8,70,55,1.27,1
VAL-05098,Bind,Gold,48,5,8,45,51,0.88,0
VAL-05099,Sunset,Silver,34,19,6,49,55,0.89,0
VAL-05100,Breeze,Gold,41,11,7,75,67,1.12,0
VAL-05101,Icebox,Platinum,49,15,8,52,50,1.04,1
VAL-05102,Breeze,Gold,55,14,9,46,55,0.84,0
VAL-05103,Sunset,Gold,44,4,4,77,76,1.01,0
VAL-05104,Pearl,Silver,49,13,6,59,52,1.13,1
VAL-05105,Sunset,Silver,50,4,9,55,61,0.9,0
VAL-05106,Split,Gold,44,14,7,53,67,0.79,0
VAL-05107,Bind,Gold,48,13,1,50,61,0.82,0
VAL-05108,Lotus,Platinum,62,7,12,59,41,1.44,1
VAL-05109,Split,Diamond,75,13,10,63,64,0.98,1
VAL-05110,Sunset,Silver,58,10,2,64,52,1.23,0
VAL-05111,Split,Silver,57,11,5,42,64,0.66,0
VAL-05112,Lotus,Gold,54,2,12,75,58,1.29,1
VAL-05113,Sunset,Gold,50,7,8,58,57,1.02,1
VAL-05114,Sunset,Platinum,62,9,3,64,81,0.79,0
VAL-05115,Split,Diamond,67,7,1,68,58,1.17,0
VAL-05116,Ascent,Diamond,41,10,2,56,58,0.97,1
VAL-05117,Haven,Silver,67,9,6,65,63,1.03,0
VAL-05118,Sunset,Ascendant,75,13,9,61,47,1.3,1
VAL-05119,Split,Silver,43,1,2,57,57,1.0,0
VAL-05120,Icebox,Platinum,66,20,9,61,60,1.02,1
VAL-05121,Pearl,Platinum,75,10,4,54,62,0.87,0
VAL-05122,Icebox,Platinum,64,11,1,52,56,0.93,0
VAL-05123,Split,Gold,53,14,6,61,48,1.27,0
VAL-05124,Bind,Gold,64,19,13,62,66,0.94,1
VAL-05125,Bind,Gold,45,10,11,63,69,0.91,0
VAL-05126,Split,Silver,51,15,6,74,52,1.42,1
VAL-05127,Sunset,Silver,46,9,8,63,72,0.88,0
VAL-05128,Lotus,Platinum,39,16,5,56,59,0.95,0
VAL-05129,Haven,Gold,55,15,1,62,50,1.24,1
VAL-05130,Sunset,Platinum,59,8,5,83,60,1.38,1
VAL-05131,Icebox,Silver,63,14,9,49,48,1.02,1
VAL-05132,Haven,Diamond,20,6,3,77,66,1.17,0
VAL-05133,Icebox,Silver,57,9,10,64,63,1.02,1
VAL-05134,Split,Diamond,56,7,10,61,49,1.24,0
VAL-05135,Lotus,Gold,42,12,6,57,48,1.19,1
VAL-05136,Icebox,Gold,50,16,7,56,38,1.47,0
VAL-05137,Lotus,Diamond,64,7,11,43,56,0.77,0
VAL-05138,Sunset,Gold,56,14,8,62,54,1.15,1
VAL-05139,Split,Silver,55,11,11,69,57,1.21,1
VAL-05140,Pearl,Gold,66,8,2,59,53,1.11,0
VAL-05141,Bind,Silver,83,10,5,56,70,0.8,0
VAL-05142,Breeze,Gold,52,14,6,53,53,1.0,0
VAL-05143,Lotus,Gold,58,16,11,61,73,0.84,0
VAL-05144,Pearl,Diamond,44,13,7,66,55,1.2,1
VAL-05145,Pearl,Platinum,81,12,5,70,53,1.32,1
VAL-05146,Lotus,Silver,49,12,7,41,56,0.73,0
VAL-05147,Pearl,Diamond,33,9,9,55,56,0.98,0
VAL-05148,Icebox,Gold,62,12,6,67,82,0.82,0
VAL-05149,Pearl,Gold,36,6,10,48,43,1.12,0
VAL-05150,Haven,Gold,71,12,7,58,72,0.81,0
VAL-05151,Icebox,Platinum,62,19,6,68,64,1.06,1
VAL-05152,Pearl,Gold,43,10,11,59,58,1.02,1
VAL-05153,Sunset,Platinum,63,16,11,61,47,1.3,1
VAL-05154,Bind,Silver,51,15,11,49,74,0.66,0
VAL-05155,Split,Ascendant,60,18,5,55,46,1.2,1
VAL-05156,Pearl,Platinum,40,0,11,63,63,1.0,0
VAL-05157,Ascent,Gold,39,13,10,68,51,1.33,1
VAL-05158,Bind,Platinum,59,14,4,56,71,0.79,0
VAL-05159,Sunset,Platinum,78,15,6,72,52,1.38,0
VAL-05160,Pearl,Silver,47,17,11,60,64,0.94,1
VAL-05161,Pearl,Silver,46,15,10,60,56,1.07,1
VAL-05162,Breeze,Silver,51,13,5,74,51,1.45,1
VAL-05163,Haven,Diamond,39,8,4,39,45,0.87,0
VAL-05164,Haven,Platinum,62,4,11,35,70,0.5,0
VAL-05165,Bind,Gold,66,17,9,69,65,1.06,1
VAL-05166,Breeze,Silver,61,10,7,57,53,1.08,0
VAL-05167,Split,Gold,53,11,5,65,56,1.16,1
VAL-05168,Icebox,Gold,43,16,9,60,47,1.28,1
VAL-05169,Haven,Platinum,80,12,4,65,51,1.27,1
VAL-05170,Breeze,Ascendant,45,7,4,67,61,1.1,0
VAL-05171,Haven,Gold,44,5,8,71,49,1.45,1
VAL-05172,Lotus,Gold,33,11,10,64,60,1.07,0
VAL-05173,Sunset,Gold,38,12,7,71,67,1.06,0
VAL-05174,Split,Diamond,59,15,6,55,62,0.89,1
VAL-05175,Sunset,Silver,50,12,10,64,46,1.39,1
VAL-05176,Pearl,Gold,45,12,4,46,60,0.77,0
VAL-05177,Haven,Platinum,45,7,4,53,76,0.7,0
VAL-05178,Pearl,Silver,49,16,10,67,74,0.91,1
VAL-05179,Ascent,Gold,47,24,3,68,57,1.19,1
VAL-05180,Haven,Platinum,72,17,2,58,55,1.05,1
VAL-05181,Breeze,Silver,51,17,4,72,68,1.06,1
VAL-05182,Split,Gold,57,13,10,44,56,0.79,0
VAL-05183,Pearl,Gold,56,8,10,70,45,1.56,1
VAL-05184,Haven,Gold,56,9,3,58,65,0.89,0
VAL-05185,Ascent,Silver,51,15,5,41,52,0.79,0
VAL-05186,Sunset,Ascendant,49,16,3,50,56,0.89,0
VAL-05187,Breeze,Silver,63,8,9,55,60,0.92,0
VAL-05188,Lotus,Platinum,58,14,3,50,54,0.93,0
VAL-05189,Haven,Silver,46,12,8,50,67,0.75,0
VAL-05190,Lotus,Gold,21,14,6,65,67,0.97,1
VAL-05191,Bind,Silver,48,13,7,54,67,0.81,0
VAL-05192,Split,Silver,39,14,2,38,73,0.52,0
VAL-05193,Haven,Silver,44,4,10,63,59,1.07,0
VAL-05194,Ascent,Gold,39,19,12,54,52,1.04,1
VAL-05195,Pearl,Gold,69,18,11,74,50,1.48,1
VAL-05196,Bind,Silver,69,12,7,52,49,1.06,1
VAL-05197,Split,Ascendant,64,7,1,43,45,0.96,0
VAL-05198,Sunset,Gold,51,14,6,57,49,1.16,0
VAL-05199,Breeze,Gold,47,6,8,49,65,0.75,0
VAL-05200,Lotus,Silver,37,19,7,50,58,0.86,0
VAL-05201,Bind,Gold,66,11,2,57,67,0.85,0
VAL-05202,Pearl,Diamond,65,10,9,58,46,1.26,1
VAL-05203,Breeze,Gold,61,14,9,57,55,1.04,1
VAL-05204,Sunset,Gold,42,10,9,58,89,0.65,0
VAL-05205,Pearl,Silver,51,11,5,66,74,0.89,0
VAL-05206,Ascent,Diamond,54,9,3,58,84,0.69,0
VAL-05207,Lotus,Silver,34,15,6,62,79,0.78,0
VAL-05208,Haven,Gold,72,13,11,68,59,1.15,1
VAL-05209,Bind,Silver,39,16,4,54,63,0.86,0
VAL-05210,Haven,Gold,46,5,4,60,61,0.98,0
VAL-05211,Breeze,Silver,34,7,4,61,54,1.13,0
VAL-05212,Haven,Diamond,53,10,6,46,76,0.61,0
VAL-05213,Icebox,Platinum,52,16,8,38,71,0.54,1
VAL-05214,Breeze,Platinum,67,6,9,60,72,0.83,0
VAL-05215,Lotus,Silver,44,9,3,49,48,1.02,0
VAL-05216,Pearl,Gold,42,18,10,76,53,1.43,1
VAL-05217,Lotus,Gold,56,14,10,67,63,1.06,1
VAL-05218,Haven,Platinum,30,16,6,50,48,1.04,0
VAL-05219,Split,Silver,71,12,3,42,60,0.7,0
VAL-05220,Breeze,Ascendant,39,19,11,48,47,1.02,1
VAL-05221,Pearl,Gold,77,6,8,61,47,1.3,1
VAL-05222,Sunset,Ascendant,45,11,13,57,76,0.75,0
VAL-05223,Ascent,Silver,38,11,3,67,85,0.79,0
VAL-05224,Lotus,Silver,62,11,8,49,69,0.71,0
VAL-05225,Lotus,Silver,61,7,11,65,54,1.2,1
VAL-05226,Breeze,Diamond,62,14,8,63,59,1.07,1
VAL-05227,Split,Gold,56,7,0,73,65,1.12,0
VAL-05228,Haven,Diamond,82,7,1,62,67,0.93,0
VAL-05229,Haven,Diamond,39,2,12,51,60,0.85,1
VAL-05230,Breeze,Platinum,71,9,5,73,68,1.07,0
VAL-05231,Lotus,Platinum,36,13,8,57,62,0.92,0
VAL-05232,Pearl,Platinum,75,13,3,56,51,1.1,1
VAL-05233,Ascent,Platinum,59,11,5,61,65,0.94,0
VAL-05234,Breeze,Gold,74,9,10,72,72,1.0,1
VAL-05235,Pearl,Platinum,66,10,8,71,64,1.11,1
VAL-05236,Pearl,Diamond,29,9,6,66,51,1.29,0
VAL-05237,Sunset,Gold,51,20,9,69,61,1.13,1
VAL-05238,Icebox,Ascendant,40,7,7,64,54,1.19,0
VAL-05239,Ascent,Silver,73,9,10,51,50,1.02,1
VAL-05240,Bind,Gold,65,12,6,69,50,1.38,1
VAL-05241,Split,Silver,57,8,8,35,52,0.67,0
VAL-05242,Icebox,Silver,50,12,13,60,63,0.95,1
VAL-05243,Sunset,Diamond,60,5,7,60,74,0.81,0
VAL-05244,Ascent,Ascendant,44,12,9,82,70,1.17,1
VAL-05245,Haven,Diamond,58,10,2,50,64,0.78,0
VAL-05246,Icebox,Ascendant,54,9,7,70,69,1.01,0
VAL-05247,Haven,Silver,45,11,8,62,73,0.85,0
VAL-05248,Split,Silver,63,10,3,57,73,0.78,0
VAL-05249,Haven,Gold,78,10,6,41,59,0.69,0
VAL-05250,Split,Diamond,38,15,6,62,54,1.15,1
VAL-05251,Ascent,Silver,66,19,4,62,80,0.78,0
VAL-05252,Lotus,Immortal,45,1,5,57,66,0.86,0
VAL-05253,Split,Platinum,62,11,13,76,70,1.09,0
VAL-05254,Pearl,Ascendant,48,7,7,71,48,1.48,1
VAL-05255,Bind,Gold,51,11,8,58,75,0.77,0
VAL-05256,Bind,Gold,53,14,13,71,53,1.34,1
VAL-05257,Breeze,Diamond,71,22,0,73,54,1.35,0
VAL-05258,Bind,Diamond,54,11,13,53,51,1.04,0
VAL-05259,Breeze,Silver,51,13,9,50,59,0.85,0
VAL-05260,Bind,Ascendant,54,8,3,48,61,0.79,0
VAL-05261,Split,Diamond,78,8,3,70,58,1.21,1
VAL-05262,Pearl,Silver,62,8,9,57,60,0.95,0
VAL-05263,Lotus,Silver,48,9,9,53,49,1.08,0
VAL-05264,Haven,Gold,73,10,8,70,66,1.06,1
VAL-05265,Sunset,Gold,57,18,4,57,80,0.71,0
VAL-05266,Bind,Platinum,45,11,8,50,53,0.94,1
VAL-05267,Lotus,Silver,60,14,5,75,52,1.44,1
VAL-05268,Lotus,Platinum,53,13,6,71,58,1.22,1
VAL-05269,Split,Platinum,20,16,4,54,57,0.95,0
VAL-05270,Ascent,Silver,59,4,5,52,48,1.08,0
VAL-05271,Ascent,Gold,42,13,1,58,45,1.29,0
VAL-05272,Bind,Silver,40,13,12,67,72,0.93,0
VAL-05273,Sunset,Silver,32,12,4,71,42,1.69,1
VAL-05274,Bind,Platinum,57,16,11,49,60,0.82,1
VAL-05275,Bind,Ascendant,53,12,6,44,49,0.9,0
VAL-05276,Breeze,Silver,66,16,5,58,73,0.79,0
VAL-05277,Pearl,Gold,45,13,1,49,46,1.07,0
VAL-05278,Pearl,Gold,49,13,13,57,52,1.1,1
VAL-05279,Sunset,Gold,79,13,10,54,47,1.15,1
VAL-05280,Breeze,Gold,31,11,4,44,52,0.85,0
VAL-05281,Lotus,Platinum,70,18,10,77,49,1.57,1
VAL-05282,Breeze,Silver,46,16,10,61,65,0.94,1
VAL-05283,Bind,Ascendant,92,12,8,69,65,1.06,1
VAL-05284,Ascent,Silver,64,13,8,38,89,0.43,0
VAL-05285,Icebox,Diamond,47,14,7,53,40,1.32,1
VAL-05286,Sunset,Diamond,38,15,5,53,68,0.78,0
VAL-05287,Lotus,Gold,60,18,6,70,56,1.25,1
VAL-05288,Split,Silver,32,16,4,77,67,1.15,0
VAL-05289,Icebox,Platinum,63,11,10,48,57,0.84,1
VAL-05290,Icebox,Platinum,38,9,12,62,70,0.89,0
VAL-05291,Breeze,Diamond,43,16,8,73,80,0.91,0
VAL-05292,Haven,Platinum,21,13,5,53,52,1.02,0
VAL-05293,Icebox,Gold,57,8,6,52,50,1.04,0
VAL-05294,Bind,Diamond,58,15,8,65,48,1.35,1
VAL-05295,Ascent,Immortal,55,18,9,44,45,0.98,1
VAL-05296,Ascent,Platinum,34,12,7,40,53,0.75,0
VAL-05297,Pearl,Diamond,72,18,5,29,55,0.53,1
VAL-05298,Bind,Platinum,53,15,11,67,61,1.1,1
VAL-05299,Split,Platinum,49,7,7,74,55,1.35,1
VAL-05300,Icebox,Platinum,65,14,8,60,54,1.11,1
VAL-05301,Pearl,Platinum,50,5,1,70,62,1.13,0
VAL-05302,Bind,Gold,60,13,6,39,58,0.67,0
VAL-05303,Breeze,Platinum,46,8,9,66,72,0.92,0
VAL-05304,Ascent,Platinum,65,13,3,61,72,0.85,0
VAL-05305,Pearl,Gold,64,15,2,51,54,0.94,0
VAL-05306,Sunset,Gold,50,10,10,64,47,1.36,1
VAL-05307,Icebox,Diamond,57,19,7,78,57,1.37,1
VAL-05308,Icebox,Platinum,55,8,8,69,57,1.21,1
VAL-05309,Split,Silver,53,3,8,54,81,0.67,0
VAL-05310,Haven,Diamond,41,12,8,54,59,0.92,0
VAL-05311,Sunset,Diamond,42,17,0,64,57,1.12,0
VAL-05312,Icebox,Gold,50,12,6,66,40,1.65,0
VAL-05313,Lotus,Silver,56,10,7,52,67,0.78,0
VAL-05314,Sunset,Ascendant,44,5,7,78,58,1.34,0
VAL-05315,Icebox,Diamond,55,10,7,59,69,0.86,0
VAL-05316,Sunset,Silver,28,7,6,71,75,0.95,1
VAL-05317,Bind,Silver,55,13,10,57,51,1.12,1
VAL-05318,Sunset,Gold,56,13,6,82,69,1.19,1
VAL-05319,Split,Platinum,65,8,8,64,67,0.96,0
VAL-05320,Breeze,Silver,72,11,12,42,55,0.76,1
VAL-05321,Breeze,Gold,63,18,3,51,49,1.04,1
VAL-05322,Breeze,Gold,77,10,0,65,50,1.3,1
VAL-05323,Bind,Diamond,55,10,8,75,55,1.36,1
VAL-05324,Pearl,Gold,56,13,9,62,61,1.02,1
VAL-05325,Breeze,Gold,65,6,13,48,71,0.68,0
VAL-05326,Ascent,Ascendant,54,16,7,59,72,0.82,0
VAL-05327,Bind,Gold,51,10,6,64,57,1.12,0
VAL-05328,Pearl,Gold,71,7,5,68,45,1.51,1
VAL-05329,Ascent,Diamond,64,14,10,74,51,1.45,1
VAL-05330,Ascent,Gold,63,10,9,73,57,1.28,1
VAL-05331,Ascent,Diamond,45,8,9,60,54,1.11,1
VAL-05332,Lotus,Silver,66,12,8,44,74,0.59,0
VAL-05333,Split,Silver,56,16,10,69,54,1.28,1
VAL-05334,Split,Ascendant,43,10,11,55,40,1.38,1
VAL-05335,Bind,Gold,63,8,9,76,71,1.07,1
VAL-05336,Ascent,Platinum,41,3,5,67,67,1.0,0
VAL-05337,Sunset,Silver,26,6,4,58,50,1.16,1
VAL-05338,Pearl,Silver,33,10,7,81,59,1.37,1
VAL-05339,Split,Diamond,52,7,12,65,51,1.27,0
VAL-05340,Breeze,Gold,73,9,8,72,78,0.92,0
VAL-05341,Bind,Gold,59,20,2,53,43,1.23,0
VAL-05342,Pearl,Silver,54,17,12,50,50,1.0,1
VAL-05343,Bind,Gold,71,9,8,38,55,0.69,0
VAL-05344,Lotus,Diamond,61,13,7,69,65,1.06,1
VAL-05345,Lotus,Diamond,67,8,6,57,71,0.8,0
VAL-05346,Ascent,Platinum,67,18,0,83,69,1.2,1
VAL-05347,Lotus,Platinum,51,12,5,63,65,0.97,0
VAL-05348,Bind,Gold,52,16,4,63,42,1.5,1
VAL-05349,Breeze,Gold,45,9,9,74,53,1.4,1
VAL-05350,Ascent,Platinum,65,18,6,58,64,0.91,1
VAL-05351,Icebox,Silver,40,10,10,55,65,0.85,0
VAL-05352,Pearl,Silver,44,5,1,48,52,0.92,0
VAL-05353,Ascent,Ascendant,54,11,13,61,54,1.13,1
VAL-05354,Bind,Silver,56,9,11,64,57,1.12,1
VAL-05355,Pearl,Silver,62,16,8,55,74,0.74,0
VAL-05356,Breeze,Platinum,55,10,6,74,61,1.21,0
VAL-05357,Haven,Platinum,51,14,9,40,49,0.82,1
VAL-05358,Bind,Gold,64,9,7,68,51,1.33,0
VAL-05359,Split,Gold,66,9,6,49,59,0.83,0
VAL-05360,Haven,Ascendant,35,12,9,68,45,1.51,1
VAL-05361,Pearl,Platinum,68,14,10,61,49,1.24,1
VAL-05362,Lotus,Diamond,51,6,8,61,62,0.98,0
VAL-05363,Bind,Silver,74,16,6,66,61,1.08,1
VAL-05364,Pearl,Silver,47,16,7,68,74,0.92,0
VAL-05365,Lotus,Gold,43,11,3,57,50,1.14,0
VAL-05366,Breeze,Silver,63,11,3,64,62,1.03,0
VAL-05367,Breeze,Silver,81,1,5,67,75,0.89,0
VAL-05368,Ascent,Silver,36,19,10,76,70,1.09,1
VAL-05369,Split,Gold,65,11,7,65,76,0.86,0
VAL-05370,Ascent,Platinum,62,16,10,56,44,1.27,1
VAL-05371,Split,Diamond,55,10,11,79,67,1.18,1
VAL-05372,Bind,Silver,80,12,8,73,47,1.55,1
VAL-05373,Icebox,Gold,32,14,4,70,84,0.83,0
VAL-05374,Sunset,Silver,68,10,9,63,70,0.9,1
VAL-05375,Haven,Gold,67,6,4,60,68,0.88,1
VAL-05376,Lotus,Gold,69,11,5,45,53,0.85,0
VAL-05377,Haven,Gold,68,6,11,72,63,1.14,1
VAL-05378,Breeze,Diamond,58,9,7,29,65,0.45,0
VAL-05379,Split,Diamond,51,9,8,62,53,1.17,1
VAL-05380,Lotus,Platinum,48,12,1,57,61,0.93,0
VAL-05381,Breeze,Diamond,62,9,6,65,34,1.91,1
VAL-05382,Lotus,Platinum,55,7,8,57,79,0.72,0
VAL-05383,Ascent,Diamond,52,13,7,62,66,0.94,1
VAL-05384,Breeze,Platinum,48,15,9,55,55,1.0,1
VAL-05385,Ascent,Gold,50,6,5,61,68,0.9,0
VAL-05386,Ascent,Platinum,64,12,10,52,42,1.24,1
VAL-05387,Lotus,Silver,55,15,6,60,70,0.86,0
VAL-05388,Pearl,Platinum,70,12,7,52,59,0.88,1
VAL-05389,Haven,Ascendant,39,7,4,78,42,1.86,1
VAL-05390,Breeze,Platinum,62,13,9,44,60,0.73,0
VAL-05391,Sunset,Silver,43,12,5,51,69,0.74,0
VAL-05392,Pearl,Gold,70,13,8,56,68,0.82,1
VAL-05393,Haven,Diamond,70,12,9,55,60,0.92,1
VAL-05394,Breeze,Ascendant,38,4,10,68,61,1.11,1
VAL-05395,Split,Gold,46,11,13,60,48,1.25,1
VAL-05396,Haven,Diamond,46,16,7,52,59,0.88,0
VAL-05397,Sunset,Diamond,70,18,6,56,65,0.86,1
VAL-05398,Bind,Silver,48,16,5,66,74,0.89,1
VAL-05399,Ascent,Diamond,63,12,9,38,47,0.81,1
VAL-05400,Bind,Gold,47,15,7,49,55,0.89,0
VAL-05401,Pearl,Platinum,68,14,4,57,64,0.89,0
VAL-05402,Ascent,Gold,69,11,4,62,39,1.59,1
VAL-05403,Breeze,Platinum,75,17,11,60,55,1.09,1
VAL-05404,Pearl,Platinum,53,9,10,62,76,0.82,0
VAL-05405,Sunset,Gold,55,12,11,59,47,1.26,1
VAL-05406,Lotus,Diamond,53,16,3,67,66,1.02,1
VAL-05407,Breeze,Diamond,55,8,6,57,61,0.93,0
VAL-05408,Haven,Diamond,50,7,4,53,61,0.87,0
VAL-05409,Lotus,Gold,68,8,7,48,65,0.74,0
VAL-05410,Pearl,Silver,46,14,5,57,54,1.06,0
VAL-05411,Haven,Gold,53,21,11,59,58,1.02,1
VAL-05412,Sunset,Diamond,57,17,6,57,59,0.97,1
VAL-05413,Bind,Silver,61,15,13,43,68,0.63,0
VAL-05414,Haven,Immortal,41,18,10,63,65,0.97,1
VAL-05415,Bind,Diamond,52,13,10,60,61,0.98,1
VAL-05416,Ascent,Platinum,55,10,12,66,52,1.27,1
VAL-05417,Split,Platinum,65,12,7,58,51,1.14,1
VAL-05418,Icebox,Platinum,52,11,10,50,47,1.06,1
VAL-05419,Breeze,Platinum,54,8,8,59,53,1.11,1
VAL-05420,Icebox,Gold,57,11,5,79,63,1.25,0
VAL-05421,Ascent,Diamond,68,6,5,53,73,0.73,0
VAL-05422,Haven,Platinum,30,11,6,57,61,0.93,0
VAL-05423,Ascent,Diamond,56,12,8,51,53,0.96,1
VAL-05424,Icebox,Diamond,69,11,9,59,60,0.98,1
VAL-05425,Icebox,Silver,45,19,9,51,54,0.94,0
VAL-05426,Breeze,Silver,46,13,9,57,67,0.85,0
VAL-05427,Lotus,Diamond,70,19,6,71,47,1.51,1
VAL-05428,Ascent,Gold,51,7,0,67,69,0.97,0
VAL-05429,Split,Platinum,51,16,9,59,66,0.89,1
VAL-05430,Ascent,Gold,58,13,5,59,53,1.11,0
VAL-05431,Sunset,Silver,20,12,13,68,53,1.28,1
VAL-05432,Pearl,Silver,33,7,8,40,56,0.71,0
VAL-05433,Pearl,Diamond,62,13,11,55,65,0.85,1
VAL-05434,Icebox,Platinum,52,21,4,74,51,1.45,1
VAL-05435,Pearl,Gold,53,14,10,67,46,1.46,1
VAL-05436,Bind,Ascendant,47,12,9,58,58,1.0,1
VAL-05437,Split,Silver,52,13,8,40,67,0.6,0
VAL-05438,Pearl,Gold,69,14,4,41,43,0.95,1
VAL-05439,Haven,Diamond,57,18,5,42,35,1.2,1
VAL-05440,Bind,Diamond,68,11,9,48,67,0.72,0
VAL-05441,Bind,Gold,53,13,5,51,61,0.84,0
VAL-05442,Ascent,Ascendant,55,12,5,70,60,1.17,1
VAL-05443,Icebox,Ascendant,59,10,5,45,57,0.79,1
VAL-05444,Breeze,Silver,61,13,9,52,60,0.87,1
VAL-05445,Breeze,Silver,45,18,11,65,67,0.97,1
VAL-05446,Sunset,Diamond,55,9,8,61,77,0.79,0
VAL-05447,Split,Gold,47,13,11,64,65,0.98,1
VAL-05448,Ascent,Silver,73,14,7,59,52,1.13,1
VAL-05449,Breeze,Diamond,34,12,13,71,57,1.25,1
VAL-05450,Icebox,Gold,62,14,11,66,60,1.1,1
VAL-05451,Breeze,Gold,46,14,10,49,64,0.77,0
VAL-05452,Haven,Silver,41,8,8,53,64,0.83,0
VAL-05453,Bind,Platinum,51,12,8,62,62,1.0,1
VAL-05454,Breeze,Platinum,70,12,3,60,76,0.79,0
VAL-05455,Ascent,Silver,47,8,2,70,66,1.06,0
VAL-05456,Pearl,Gold,33,12,9,72,48,1.5,1
VAL-05457,Pearl,Platinum,44,12,7,70,60,1.17,1
VAL-05458,Pearl,Ascendant,56,20,9,59,72,0.82,1
VAL-05459,Ascent,Ascendant,36,9,4,71,55,1.29,1
VAL-05460,Split,Gold,64,16,12,72,54,1.33,1
VAL-05461,Pearl,Platinum,36,14,6,62,59,1.05,0
VAL-05462,Sunset,Diamond,49,16,8,43,58,0.74,0
VAL-05463,Icebox,Diamond,65,9,5,50,57,0.88,0
VAL-05464,Bind,Platinum,49,4,8,55,55,1.0,0
VAL-05465,Pearl,Silver,39,12,13,56,73,0.77,0
VAL-05466,Ascent,Diamond,54,15,10,52,63,0.83,1
VAL-05467,Pearl,Silver,49,11,5,56,50,1.12,0
VAL-05468,Breeze,Silver,70,11,4,65,47,1.38,1
VAL-05469,Pearl,Platinum,65,20,8,62,57,1.09,1
VAL-05470,Haven,Immortal,61,9,6,55,64,0.86,0
VAL-05471,Haven,Silver,55,16,5,65,63,1.03,1
VAL-05472,Pearl,Platinum,52,8,13,65,63,1.03,0
VAL-05473,Bind,Gold,52,17,1,64,67,0.96,0
VAL-05474,Ascent,Diamond,34,12,9,60,58,1.03,0
VAL-05475,Sunset,Platinum,55,14,13,63,74,0.85,1
VAL-05476,Sunset,Silver,45,9,4,60,57,1.05,1
VAL-05477,Pearl,Gold,54,12,6,57,52,1.1,1
VAL-05478,Pearl,Gold,56,13,6,66,33,2.0,1
VAL-05479,Haven,Silver,49,6,12,69,68,1.01,0
VAL-05480,Bind,Silver,66,10,7,52,47,1.11,1
VAL-05481,Pearl,Platinum,42,13,13,83,73,1.14,1
VAL-05482,Sunset,Gold,49,9,10,49,31,1.58,1
VAL-05483,Ascent,Platinum,51,13,6,59,62,0.95,0
VAL-05484,Split,Silver,69,11,4,66,50,1.32,1
VAL-05485,Breeze,Platinum,55,14,4,63,65,0.97,1
VAL-05486,Pearl,Gold,55,11,9,50,53,0.94,1
VAL-05487,Pearl,Silver,65,22,13,62,74,0.84,1
VAL-05488,Bind,Gold,49,4,6,75,48,1.56,0
VAL-05489,Split,Silver,66,9,5,58,62,0.94,0
VAL-05490,Icebox,Diamond,60,15,9,46,62,0.74,0
VAL-05491,Ascent,Platinum,70,13,6,46,53,0.87,0
VAL-05492,Ascent,Platinum,50,14,6,71,69,1.03,1
VAL-05493,Haven,Silver,51,0,12,56,47,1.19,0
VAL-05494,Haven,Gold,57,11,12,60,64,0.94,1
VAL-05495,Lotus,Gold,54,12,8,63,67,0.94,0
VAL-05496,Sunset,Platinum,64,14,5,34,50,0.68,0
VAL-05497,Ascent,Silver,52,13,8,70,69,1.01,1
VAL-05498,Bind,Silver,42,12,10,78,58,1.34,1
VAL-05499,Bind,Gold,71,12,11,56,52,1.08,1
VAL-05500,Split,Gold,78,7,10,59,60,0.98,1
VAL-05501,Bind,Silver,36,13,0,67,50,1.34,0
VAL-05502,Pearl,Gold,61,12,8,55,58,0.95,1
VAL-05503,Sunset,Gold,64,10,9,71,40,1.78,0
VAL-05504,Pearl,Gold,58,12,10,65,69,0.94,1
VAL-05505,Breeze,Gold,74,11,8,73,68,1.07,1
VAL-05506,Ascent,Platinum,39,6,7,48,83,0.58,0
VAL-05507,Sunset,Silver,48,15,6,64,58,1.1,1
VAL-05508,Icebox,Silver,56,19,5,64,66,0.97,1
VAL-05509,Icebox,Gold,66,13,5,67,59,1.14,1
VAL-05510,Breeze,Gold,69,13,11,59,64,0.92,0
VAL-05511,Sunset,Gold,41,18,9,51,78,0.65,0
VAL-05512,Lotus,Diamond,34,20,9,45,69,0.65,0
VAL-05513,Lotus,Diamond,64,11,5,55,64,0.86,0
VAL-05514,Lotus,Silver,56,9,9,54,42,1.29,1
VAL-05515,Ascent,Diamond,57,14,13,56,64,0.88,1
VAL-05516,Ascent,Gold,65,13,7,58,46,1.26,1
VAL-05517,Lotus,Gold,45,16,9,47,64,0.73,0
VAL-05518,Icebox,Immortal,52,12,5,50,63,0.79,0
